,tceid,ticid,sector,orbitalPeriodDays,orbitalPeriodDays_err,transitDepthPpm,transitDepthPpm_err,transitDurationHours,minImpactParameter,starTeffKelvin,starLoggCgs
3508,00060655023-01,60655023,8.0,0.557828,2.13214e-06,28230.2,72.0388,2.217,0.955132,7954.0,3.99486
3509,00060655023-02,60655023,8.0,0.557837,2.08926e-05,562.458,48.1999,0.35328,0.508202,7954.0,3.99486
3510,00060655023-03,60655023,8.0,0.5581,2.5545e-05,673.954,60.4912,0.5909,0.124106,7954.0,3.99486
3511,00060954103-01,60954103,8.0,0.308669,8.94239e-06,4704.93,131.178,1.77745,0.990105,5047.0,2.32883
3512,00061003803-01,61003803,8.0,0.463396,2.56736e-05,1034.22,140.918,1.01382,0.103002,6511.0,4.22178
3513,00061003803-02,61003803,8.0,0.308987,1.40575e-05,1573.54,173.05,0.445735,0.990105,6511.0,4.22178
3514,00062455702-01,62455702,8.0,1.68325,7.50386e-05,7016.57,539.428,0.901021,0.990105,6345.0,4.24612
3515,00062455702-02,62455702,8.0,1.68408,9.74795e-05,53232.8,3352.99,2.95156,0.990105,6345.0,4.24612
3516,00062455702-03,62455702,8.0,0.841862,5.03787e-05,11325.8,757.104,1.60111,0.990105,6345.0,4.24612
3517,00062455702-04,62455702,8.0,1.68387,7.75249e-05,5350.89,437.892,0.504714,0.986961,6345.0,4.24612
3518,00062761513-01,62761513,8.0,1.04756,0.000110046,7099.13,183.343,4.16968,0.990105,3670.0,4.78896
3519,00074528791-01,74528791,8.0,1.80147,-1.0,0.0,0.0,2.0,0.1,8638.0,3.9383
3520,00074528791-02,74528791,8.0,0.900885,-1.0,0.0,0.0,0.5,0.1,8638.0,3.9383
3521,00075818403-01,75818403,8.0,0.56351,-1.0,538178.0,0.0,1.5,0.1,3674.0,4.78703
3522,00078151317-01,78151317,8.0,0.719689,-1.0,357766.0,0.0,1.5,0.1,5576.0,4.02617
3523,00078151317-02,78151317,8.0,0.719492,5.91794e-05,2568.31,214.17,1.0395,0.990105,5576.0,4.02617
3524,00078154865-01,78154865,8.0,0.493826,5.50935e-05,310.571,44.6017,1.16262,0.00999983,6030.0,4.41585
3525,00078234374-01,78234374,8.0,0.207582,1.26123e-05,389.064,49.8299,0.498223,0.5,7450.0,4.42523
3526,00078234374-02,78234374,8.0,0.207518,8.90925e-06,770.264,57.1655,0.789001,0.990105,7450.0,4.42523
3527,00078234838-01,78234838,8.0,1.97361,-1.0,5969.06,-1.0,7.5,0.1,3611.0,4.81462
3528,00078234838-02,78234838,8.0,1.97434,1.01184e-05,193602.0,428.99,1.95471,0.88919,3611.0,4.81462
3529,00080650858-01,80650858,8.0,1.91528,-1.0,298851.0,0.0,3.0,0.1,5780.0,4.438
3530,00080650858-02,80650858,8.0,1.91586,1.39129e-05,105651.0,251.861,4.89314,0.61184,5780.0,4.438
3531,00080650858-03,80650858,8.0,1.91667,-1.0,2850.88,-1.0,5.0,0.1,5780.0,4.438
3532,00080659292-01,80659292,8.0,1.99277,-1.0,690278.0,0.0,2.0,0.1,6700.0,4.19807
3533,00081299161-01,81299161,8.0,0.709098,0.000175365,2661.41,187.805,4.40994,0.990078,5611.0,4.39607
3534,00089463560-01,89463560,8.0,0.323385,1.8396e-05,9901.27,1335.83,0.572919,0.900389,3187.0,4.438
3535,00089463560-02,89463560,8.0,0.39319,3.8727e-05,11578.8,1090.08,1.83082,0.627337,3187.0,4.438
3536,00089787749-01,89787749,8.0,0.541347,2.67593e-05,178151.0,4168.65,6.49616,0.86295,3447.0,4.89049
3537,00089787778-01,89787778,8.0,0.541365,2.53079e-06,20552.8,184.887,0.923919,0.990105,5780.0,4.438
3538,00089787778-02,89787778,8.0,1.62373,-1.0,0.0,0.0,0.5,0.1,5780.0,4.438
3539,00095864716-01,95864716,8.0,0.52,6.1419e-05,117.339,13.2898,1.6709,0.00999983,7182.0,3.7744
3540,00000971500-01,971500,8.0,0.22295,1.54378e-05,375.843,45.5873,0.494735,0.00999983,7341.0,4.27059
3541,00000971500-02,971500,8.0,0.222884,1.96278e-05,468.665,111.35,0.814949,0.979145,7341.0,4.27059
3542,00101184036-01,101184036,9.0,0.537503,6.28522e-06,27403.1,666.195,0.688444,0.900056,5998.0,4.438
3543,00101184036-02,101184036,9.0,0.537544,-1.0,5231.78,-1.0,0.5,0.1,5998.0,4.438
3544,00101185294-01,101185294,9.0,0.204837,2.0142e-05,143.194,22.4896,0.428172,0.321152,8312.0,3.9859
3545,00101185294-02,101185294,9.0,0.204829,1.26385e-05,218.34,24.6174,0.405435,0.120555,8312.0,3.9859
3546,00101185294-03,101185294,9.0,0.409694,5.0181e-05,398.205,137.735,0.802344,0.990105,8312.0,3.9859
3547,00101387994-01,101387994,9.0,0.228609,1.31337e-05,686.529,91.1007,0.496036,0.9,8198.0,4.09433
3548,00101387994-02,101387994,9.0,0.228568,1.25108e-05,678.175,85.0668,0.516579,0.3,8198.0,4.09433
3549,00101395750-01,101395750,9.0,0.247291,1.55101e-05,150.94,22.7788,0.449974,0.506248,8596.0,3.66834
3550,00101395750-02,101395750,9.0,0.247327,1.35522e-05,164.669,20.67,0.571685,0.903322,8596.0,3.66834
3551,00101395750-03,101395750,9.0,0.247282,1.59152e-05,176.985,23.3083,0.587298,0.98251,8596.0,3.66834
3552,00101497151-01,101497151,9.0,0.625957,3.61569e-06,76652.9,264.138,2.00901,0.838672,4431.0,4.56043
3553,00101582930-01,101582930,9.0,0.306365,9.91045e-06,36395.9,888.547,3.67638,0.891874,5962.0,4.3115
3554,00101955023-01,101955023,9.0,1.62869,0.000101487,2850.04,168.173,0.799026,0.216956,3202.0,4.86375
3555,00102195674-02,102195674,9.0,0.274821,3.89395e-05,2145.28,181.0,1.55446,0.990105,6159.0,4.37691
3556,00102195674-03,102195674,9.0,0.274812,2.06572e-05,1374.08,159.241,0.60837,0.3,6159.0,4.37691
3557,00102691227-01,102691227,9.0,1.20987,3.45581e-06,67739.2,72.8185,3.0776,0.811718,6489.0,4.12513
3558,00102764828-01,102764828,9.0,0.673299,0.000119694,8553.08,404.624,3.06313,0.892204,3285.0,4.97522
3559,00102833322-01,102833322,9.0,0.320314,1.3033e-05,16216.9,678.146,0.905906,0.974742,3070.0,4.438
3560,00102978235-01,102978235,9.0,1.8421,0.000206882,19869.2,477.294,4.62332,0.970602,7798.0,4.1132
3561,00105706808-01,105706808,9.0,0.397262,3.35378e-05,3195.87,256.765,1.47786,0.932097,5617.0,4.37601
3562,00105706808-02,105706808,9.0,0.397322,2.45068e-05,5410.71,284.418,1.74702,0.938674,5617.0,4.37601
3563,00105802318-01,105802318,9.0,0.278131,1.11798e-05,3354.08,486.458,0.549404,0.1,5236.0,4.45325
3564,00105802318-02,105802318,9.0,0.278226,9.10766e-06,22307.8,1214.5,1.38933,0.990105,5236.0,4.45325
3565,00105992935-01,105992935,9.0,0.706286,9.59344e-05,3495.17,387.868,1.70732,0.944405,6163.0,4.27592
3566,00106055469-01,106055469,9.0,0.36467,-1.0,253540.0,0.0,1.0,0.1,5064.0,4.48423
3567,00106055469-02,106055469,9.0,0.553373,2.91201e-05,74418.8,3590.73,6.64048,0.741428,5064.0,4.48423
3568,00106309554-01,106309554,9.0,1.10549,8.15916e-05,156212.0,3759.59,7.28818,0.86605,8045.0,4.10068
3569,00106498211-01,106498211,9.0,1.66353,0.000376896,139.432,13.7142,3.08303,0.675364,7953.0,4.26627
3570,00118414770-01,118414770,9.0,0.426602,3.6083e-05,304.079,34.7586,1.59501,0.687251,5000.0,2.43757
3571,00011932335-01,11932335,9.0,0.701839,6.02095e-05,5338.06,224.33,1.60593,0.990076,4054.0,4.60828
3572,00011932335-02,11932335,9.0,0.701669,0.000122229,1404.62,172.08,1.24804,0.0381319,4054.0,4.60828
3573,00011970587-01,11970587,9.0,0.262461,2.37931e-05,299.846,37.3699,1.06203,0.699243,7838.0,4.11099
3574,00011970587-02,11970587,9.0,0.2625,1.51746e-05,480.163,43.2659,0.974965,0.141316,7838.0,4.11099
3575,00122330743-01,122330743,9.0,0.916383,9.59084e-05,18505.6,689.874,2.55387,0.98886,8011.0,4.10224
3576,00122330743-02,122330743,9.0,0.916579,0.000122327,9892.84,603.888,2.39722,0.979209,8011.0,4.10224
3577,00126737992-01,126737992,9.0,1.59561,0.000125756,529.944,47.0823,1.00231,0.08148,7511.0,3.92857
3578,00139748464-01,139748464,9.0,0.38076,2.89621e-05,395.773,39.3907,1.10144,0.292216,5799.0,4.11014
3579,00139748464-02,139748464,9.0,0.380846,2.25195e-05,507.201,33.184,1.29903,0.522766,5799.0,4.11014
3580,00140055734-01,140055734,9.0,0.395696,6.73864e-05,333791.0,25245.7,1.86473,0.00999983,4021.0,4.66931
3581,00140055734-02,140055734,9.0,0.395709,7.90869e-05,234492.0,26482.4,1.41391,0.0453967,4021.0,4.66931
3582,00140084919-01,140084919,9.0,1.68994,3.28495e-05,5753.53,165.201,3.73163,0.00999983,6488.0,4.22497
3583,00140084919-02,140084919,9.0,1.68994,3.54117e-05,5515.27,144.562,3.732,0.00999983,6488.0,4.22497
3584,00140084919-03,140084919,9.0,0.28164,1.74741e-05,578.309,63.3536,1.01652,0.270567,6488.0,4.22497
3585,00140084919-04,140084919,9.0,0.844999,3.76547e-05,1116.2,81.2545,1.28535,0.328911,6488.0,4.22497
3586,00140757571-01,140757571,9.0,0.418394,6.17361e-05,5719.67,386.591,1.90989,0.760044,3605.0,4.81679
3587,00140757590-01,140757590,9.0,0.209224,3.75862e-06,138068.0,2128.8,1.63928,0.96249,6385.8,4.33111
3588,00140940493-01,140940493,9.0,0.249109,2.11033e-05,384.398,47.4923,0.678844,0.00999983,5516.25,4.50311
3589,00140940493-02,140940493,9.0,0.249076,1.71196e-05,470.495,51.8327,0.520987,0.900017,5516.25,4.50311
3590,00141096071-01,141096071,9.0,1.57112,0.000217361,1837.78,251.221,0.610747,0.794656,4176.0,4.58996
3591,00141122677-01,141122677,9.0,0.278358,1.92321e-05,481.755,58.9685,0.572506,0.457161,7604.0,4.24183
3592,00141484981-01,141484981,9.0,0.337587,4.67422e-05,152.865,18.4557,1.18261,0.638397,8130.0,4.36343
3593,00141606986-01,141606986,9.0,0.343839,2.18865e-06,35958.4,647.705,0.350284,0.956157,5868.9,4.20529
3594,00141606986-02,141606986,9.0,0.343817,-1.0,450414.0,0.0,0.5,0.1,5868.9,4.20529
3595,00141622065-01,141622065,9.0,1.46392,2.47084e-05,162584.0,691.475,7.59454,0.516112,6640.1,4.23521
3596,00141770299-01,141770299,9.0,0.200202,1.45775e-05,643.171,138.634,0.554909,0.899958,6227.0,4.26512
3597,00141770299-02,141770299,9.0,0.200184,6.35607e-06,21626.8,867.917,1.77477,0.990105,6227.0,4.26512
3598,00141865875-01,141865875,9.0,0.223175,1.34941e-05,214.45,23.5917,0.507105,0.497033,7365.0,4.438
3599,00141865875-02,141865875,9.0,0.223119,3.55097e-05,806.589,232.284,1.77922,0.979385,7365.0,4.438
3600,00142013583-01,142013583,9.0,0.321971,2.31711e-05,7934.91,792.595,1.20517,0.990105,5877.41,4.07697
3601,00142105466-01,142105466,9.0,0.433255,1.76193e-05,40617.6,1268.4,2.29149,0.990105,6330.23,4.37198
3602,00142148228-01,142148228,9.0,0.780617,1.33245e-05,4722.49,47.4011,1.58384,0.990105,6583.0,3.8023
3603,00144189704-01,144189704,9.0,0.732902,1.09069e-05,76555.5,982.792,1.96677,0.738576,6268.3,0.15
3604,00144189704-02,144189704,9.0,1.46592,7.14178e-05,7495.26,516.475,0.532459,0.990105,6268.3,0.15
3605,00145116411-01,145116411,9.0,1.01898,0.000141361,642.049,38.1977,2.77483,0.238289,6367.0,4.35513
3606,00145372195-01,145372195,9.0,0.258099,6.25813e-06,54900.8,2920.01,0.941834,0.990105,6746.0,4.19298
3607,00145372195-02,145372195,9.0,0.258074,4.9999e-06,67052.9,2118.83,1.05666,0.990105,6746.0,4.19298
3608,00146197581-01,146197581,9.0,0.401236,7.04523e-05,116.86,18.8301,1.01122,0.911514,7196.0,4.42296
3609,00146197581-02,146197581,9.0,0.401225,3.82959e-05,200.44,15.7439,1.36842,0.00999983,7196.0,4.42296
3610,00147214032-01,147214032,9.0,1.24351,-1.0,319017.0,0.0,3.0,0.1,6011.0,3.8055
3611,00147214032-02,147214032,9.0,1.24496,8.84992e-05,12661.7,622.514,14.9395,0.598884,6011.0,3.8055
3612,00147660201-01,147660201,9.0,0.579398,0.000107561,1324.08,130.154,1.64214,0.990105,5688.0,4.48774
3613,00148544875-01,148544875,9.0,1.74427,-1.0,274648.0,0.0,1.0,0.1,3101.0,5.06682
3614,00149059954-01,149059954,9.0,0.308175,1.82888e-05,1638.91,75.2639,1.74462,0.990105,4441.2,1.78
3615,00149059954-02,149059954,9.0,0.308194,9.01986e-06,971.591,41.7494,1.01263,0.1,4441.2,1.78
3616,00149102762-01,149102762,9.0,0.738052,0.000386072,3341.23,412.803,4.7494,0.968792,5780.0,4.438
3617,00149308175-01,149308175,9.0,0.280301,4.22698e-05,665.192,76.6622,1.3812,0.990105,5751.3,4.08
3618,00149473467-01,149473467,9.0,1.09492,5.19054e-05,22017.1,1056.56,2.11004,0.871152,6331.0,3.96862
3619,00149473467-02,149473467,9.0,1.09487,4.42027e-05,24574.4,1391.46,1.34025,0.990105,6331.0,3.96862
3620,00149473467-03,149473467,9.0,1.09491,6.06854e-05,2157.33,207.947,0.585049,0.989997,6331.0,3.96862
3621,00149473467-04,149473467,9.0,1.09486,3.29419e-05,46731.9,736.92,4.15792,0.990105,6331.0,3.96862
3622,00149629043-01,149629043,9.0,1.09377,-1.0,381259.0,0.0,2.5,0.1,6350.0,4.24534
3623,00149629043-02,149629043,9.0,1.09328,-1.0,5783.9,-1.0,3.0,0.1,6350.0,4.24534
3624,00149629043-03,149629043,9.0,1.10429,0.136825,42.4196,1128.62,7.48239,0.0109929,6350.0,4.24534
3625,00149992242-01,149992242,9.0,1.33172,0.000348508,1689.34,116.373,3.21654,0.945946,5943.0,4.36241
3626,00150100106-01,150100106,9.0,0.329029,5.96713e-05,3191.3,393.469,1.26173,0.891431,3243.0,4.438
3627,00150100106-02,150100106,9.0,0.329278,2.96264e-05,4346.71,340.166,1.22728,0.563753,3243.0,4.438
3628,00150166721-01,150166721,9.0,0.485715,5.09697e-06,36242.8,523.114,1.31214,0.990105,6368.0,3.20636
3629,00150166721-02,150166721,9.0,0.971496,3.09931e-05,5450.77,425.578,0.54496,0.990105,6368.0,3.20636
3630,00150187916-01,150187916,9.0,1.11619,1.67716e-05,5055.05,73.5088,1.02732,0.977114,6178.6,4.438
3631,00150187916-02,150187916,9.0,1.11631,4.01006e-05,979.132,50.6044,0.622166,0.699908,6178.6,4.438
3632,00150357290-01,150357290,9.0,0.492673,1.91524e-05,8575.36,241.231,2.01007,0.990105,5650.55,4.41493
3633,00150361803-01,150361803,9.0,0.268693,2.12999e-05,611.606,61.9446,1.02646,0.692272,5651.4,4.30401
3634,00150361803-02,150361803,9.0,0.268833,3.08744e-05,631.338,79.5947,0.772891,0.92839,5651.4,4.30401
3635,00150361911-01,150361911,9.0,1.24694,1.21434e-05,223557.0,530.776,4.39712,0.814377,5956.0,4.31259
3636,00157754133-01,157754133,9.0,1.14783,3.39214e-06,132031.0,177.17,3.24392,0.904215,5943.0,4.09549
3637,00158294090-01,158294090,9.0,0.500475,0.000111401,333.878,64.8281,2.65225,0.982533,6471.0,3.91105
3638,00158329676-01,158329676,9.0,1.53328,-1.0,258838.0,0.0,2.5,0.1,5894.0,4.32388
3639,00158329676-02,158329676,9.0,1.53416,-1.0,4551.06,-1.0,2.0,0.1,5894.0,4.32388
3640,00158329676-03,158329676,9.0,1.53673,-1.0,2602.26,-1.0,1.5,0.1,5894.0,4.32388
3641,00158450472-01,158450472,9.0,1.353,6.32747e-05,11387.4,336.123,1.59613,0.967737,6516.0,4.42313
3642,00158451876-01,158451876,9.0,0.259572,3.02928e-05,1901.53,107.467,3.11486,0.972017,5575.0,4.38428
3643,00158588995-01,158588995,9.0,1.97724,4.37983e-05,14081.7,220.632,1.02198,0.0556617,3467.0,4.87946
3644,00158673914-01,158673914,9.0,0.373372,-1.0,522483.0,0.0,1.0,0.1,5776.0,4.13016
3645,00158673914-02,158673914,9.0,0.373339,-1.0,497083.0,0.0,0.5,0.1,5776.0,4.13016
3646,00167005326-01,167005326,9.0,0.720399,1.91398e-05,35701.7,578.315,2.25208,0.987141,6356.0,4.24442
3647,00167005326-02,167005326,9.0,0.720418,5.84936e-05,9897.25,530.316,2.17292,0.962126,6356.0,4.24442
3648,00167007869-01,167007869,9.0,0.551268,1.82624e-05,951.707,52.4807,0.954738,0.375567,4833.0,2.38238
3649,00167123841-01,167123841,9.0,0.270716,2.09211e-05,819.777,177.968,0.951547,0.3,5626.19,0.11781
3650,00167123841-02,167123841,9.0,0.270695,5.09482e-06,5023.92,228.25,0.278345,0.724168,5626.19,0.11781
3651,00167164631-01,167164631,9.0,0.412409,3.95168e-05,585.25,55.809,0.836347,0.712538,6507.09,4.10336
3652,00167338355-01,167338355,9.0,0.288393,-1.0,467905.0,0.0,1.0,0.1,5571.68,4.12219
3653,00167338355-02,167338355,9.0,0.288364,-1.0,435424.0,0.0,0.5,0.1,5571.68,4.12219
3654,00167602738-01,167602738,9.0,0.353128,5.25637e-05,208.264,30.1462,0.973084,0.132738,6856.0,4.20431
3655,00167602738-02,167602738,9.0,0.353717,3.5977e-05,294.026,26.5452,1.231,0.100246,6856.0,4.20431
3656,00167656297-01,167656297,9.0,1.13291,5.15649e-05,46134.2,1031.97,2.11416,0.922697,4476.0,4.438
3657,00167694820-01,167694820,9.0,0.261247,1.0027e-05,94329.7,2271.81,3.13496,0.819636,6520.0,4.22055
3658,00167719897-01,167719897,9.0,0.513456,5.51949e-05,6159.77,587.119,1.96279,0.982501,7174.95,4.18211
3659,00167719897-02,167719897,9.0,0.513398,6.25008e-05,6484.48,646.207,2.06567,0.990105,7174.95,4.18211
3660,00167722431-01,167722431,9.0,0.541195,-1.0,329782.0,0.0,1.5,0.1,7097.94,4.19821
3661,00167722431-02,167722431,9.0,1.63568,0.0011251,618.075,719.254,1.00781,0.667806,7097.94,4.19821
3662,00167722431-03,167722431,9.0,0.541252,1.68238e-05,9599.77,457.895,0.923543,0.990105,7097.94,4.19821
3663,00168276785-01,168276785,9.0,0.574448,-1.0,11539.3,-1.0,0.5,0.1,6230.0,4.438
3664,00168383282-01,168383282,9.0,0.538531,7.59728e-05,319.258,28.5898,2.05268,0.130852,6490.4,4.3
3665,00168384614-01,168384614,9.0,1.13405,5.36693e-05,4858.97,162.511,2.3317,0.990105,11066.0,4.438
3666,00168384614-02,168384614,9.0,1.13379,5.37421e-05,4935.32,200.328,1.96023,0.990105,11066.0,4.438
3667,00169225390-01,169225390,9.0,0.334727,3.58214e-05,290.23,26.8241,1.28149,0.977676,5135.6,3.69397
3668,00169225390-02,169225390,9.0,0.334826,1.52315e-05,214.044,14.4096,0.970784,0.696702,5135.6,3.69397
3669,00176984236-01,176984236,9.0,1.75639,0.000249392,1907.59,104.399,2.2067,0.935049,6138.0,4.28022
3670,00177118376-01,177118376,9.0,0.411434,2.24811e-05,32006.3,766.043,2.31208,0.990105,6436.38,4.23289
3671,00177175199-01,177175199,9.0,0.520468,3.50146e-05,1235.66,48.777,1.52309,0.700293,5526.0,4.438
3672,00177258700-01,177258700,9.0,0.344071,5.66793e-06,13945.9,441.264,0.769597,0.961399,7138.49,4.07912
3673,00177258700-02,177258700,9.0,0.344114,3.86657e-06,12640.0,468.643,0.481994,0.905087,7138.49,4.07912
3674,00177283727-01,177283727,9.0,1.97775,0.000458578,4674.11,345.004,3.69948,0.955108,5039.0,4.48824
3675,00177309964-01,177309964,9.0,0.453499,2.63493e-05,19592.1,844.946,1.75103,0.990105,3289.0,4.438
3676,00177312861-01,177312861,9.0,0.75232,8.99622e-05,5727.59,361.255,1.70925,0.978151,5481.0,4.4033
3677,00178723395-01,178723395,9.0,1.76156,2.29247e-05,37246.0,248.761,2.12089,0.881474,6468.0,4.32421
3678,00178723395-02,178723395,9.0,1.76245,0.000272941,2869.27,192.502,2.0555,0.990105,6468.0,4.32421
3679,00179238861-01,179238861,9.0,1.16546,4.2027e-06,158105.0,245.564,3.49472,0.559347,5891.0,4.32443
3680,00179238861-02,179238861,9.0,1.1654,1.09432e-05,55169.0,242.229,3.44739,0.721858,5891.0,4.32443
3681,00179304342-01,179304342,9.0,1.13689,0.000595261,371554.0,32881.3,4.69015,0.63657,5780.0,4.438
3682,00179304342-02,179304342,9.0,1.13682,0.000767022,208814.0,88695.5,4.10739,0.77749,5780.0,4.438
3683,00179305059-01,179305059,9.0,1.23937,0.000362538,5339.52,702.269,3.18548,0.108279,5780.0,4.438
3684,00179305059-02,179305059,9.0,1.2398,0.000708231,11485.6,882.806,6.94199,0.990105,5780.0,4.438
3685,00179308923-01,179308923,9.0,0.942115,0.000366377,7574.95,508.436,6.31294,0.990105,9578.0,4.07554
3686,00181804752-02,181804752,9.0,0.947973,0.000115839,4555.55,710.959,0.546439,0.401436,2940.0,5.14315
3687,00185222393-01,185222393,9.0,0.212609,1.15551e-05,14413.2,1909.23,0.537161,0.899194,3348.0,4.94138
3688,00185222393-02,185222393,9.0,0.212685,9.61958e-06,15856.0,1750.41,0.457281,0.703616,3348.0,4.94138
3689,00185240200-01,185240200,9.0,0.284391,4.23255e-05,9071.69,1062.87,1.28294,0.837449,3004.0,5.11357
3690,00185240200-02,185240200,9.0,0.284497,3.05446e-05,29756.9,4393.62,3.41396,0.632372,3004.0,5.11357
3691,00189617334-01,189617334,9.0,0.34132,2.78686e-05,471.323,61.9911,1.10087,0.496787,5563.0,4.4796
3692,00189617334-02,189617334,9.0,0.341131,5.45767e-05,981.467,94.9545,1.98042,0.990105,5563.0,4.4796
3693,00189639080-01,189639080,9.0,1.56681,-1.0,243011.0,0.0,1.0,0.1,3327.0,4.438
3694,00191951868-01,191951868,9.0,0.698385,0.000111417,1531.79,103.762,3.04673,0.990105,6140.0,4.73224
3695,00192087959-01,192087959,9.0,1.23835,3.73637e-06,59338.1,168.514,2.49269,0.00999983,5761.0,4.438
3696,00192087959-02,192087959,9.0,1.23839,2.54509e-05,4056.15,94.762,2.39903,0.77952,5761.0,4.438
3697,00192167317-01,192167317,9.0,0.306885,2.44593e-05,358.793,40.972,0.961284,0.127004,5163.0,3.048
3698,00192167317-02,192167317,9.0,0.307046,2.52713e-05,345.515,31.847,1.05412,0.3,5163.0,3.048
3699,00192990023-01,192990023,9.0,0.900926,6.4265e-06,80939.5,377.493,3.26465,0.00999983,7488.0,4.1323
3700,00192990023-02,192990023,9.0,0.900895,6.6649e-06,43164.7,238.534,3.0611,0.399839,7488.0,4.1323
3701,00193092806-01,193092806,9.0,0.236949,1.99063e-06,266337.0,11801.3,0.220143,0.7,28900.0,5.59998
3702,00193092806-02,193092806,9.0,0.237018,-1.0,336928.0,0.0,0.5,0.1,28900.0,5.59998
3703,00193131593-01,193131593,9.0,0.263997,3.68565e-05,135.149,13.9909,1.43241,0.465225,7362.0,4.23053
3704,00193136669-01,193136669,9.0,1.56659,0.000326971,40910.4,1733.73,5.54199,0.990105,2875.0,4.438
3705,00019438266-01,19438266,9.0,0.255022,1.05049e-05,549.661,62.463,0.503188,0.496401,9033.0,3.69196
3706,00019438266-02,19438266,9.0,0.255027,9.36485e-06,601.599,59.9264,0.566443,0.899881,9033.0,3.69196
3707,00019438266-03,19438266,9.0,0.255009,9.56735e-06,552.709,52.6893,0.530685,0.500063,9033.0,3.69196
3708,00020319492-01,20319492,9.0,0.207444,1.18978e-05,174.11,33.5784,0.431562,0.984946,8954.0,4.438
3709,00020319492-02,20319492,9.0,0.276676,2.37006e-05,117.764,11.2929,1.50894,0.527894,8954.0,4.438
3710,00020319492-04,20319492,9.0,0.207636,2.87518e-05,169.755,27.9163,0.433382,0.700218,8954.0,4.438
3711,00020445925-01,20445925,9.0,0.711808,7.8089e-05,353.782,26.3749,1.68393,0.00999983,6445.0,4.31848
3712,00219189765-01,219189765,9.0,1.73202,0.000144346,35720.0,1307.15,1.64082,0.0392493,3394.0,4.9186
3713,00219310882-01,219310882,9.0,0.754286,3.57702e-05,18570.3,467.761,1.88484,0.949827,5026.0,4.438
3714,00219912046-01,219912046,9.0,1.77976,3.34661e-06,55744.9,40.3991,3.46554,0.495885,8192.0,4.15511
3715,00219912046-02,219912046,9.0,1.77971,5.10248e-05,3166.33,48.7554,3.42365,0.869965,8192.0,4.15511
3716,00220359766-01,220359766,9.0,1.75988,1.88646e-05,21787.6,56.8656,4.24397,0.990105,5780.0,4.438
3717,00220397127-01,220397127,9.0,0.479648,0.000172527,701.146,87.7314,2.95372,0.990105,4826.0,4.61539
3718,00220397947-01,220397947,9.0,1.77585,1.77478e-05,71312.7,200.386,3.63796,0.929376,6257.33,4.14883
3719,00220401237-01,220401237,9.0,1.24277,0.000264414,570.551,53.9342,2.55053,0.00999983,5926.59,3.98251
3720,00220402294-01,220402294,9.0,0.785019,-1.0,388528.0,0.0,2.0,0.1,7006.0,4.16815
3721,00220474209-01,220474209,9.0,0.980181,3.67773e-06,75424.1,118.075,2.09516,0.990105,5843.0,4.33325
3722,00220474209-02,220474209,9.0,0.980155,1.00659e-05,22362.3,102.746,2.12836,0.990105,5843.0,4.33325
3723,00220478846-01,220478846,9.0,0.318962,2.86542e-05,2371.41,203.878,1.02601,0.534763,3665.0,4.438
3724,00220478846-02,220478846,9.0,0.318751,2.9553e-05,2175.16,205.012,0.976431,0.0893933,3665.0,4.438
