,tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux,Sectors
41198,00259132389-02,259132389,2,3,6678.0,4.1074,0.368224,1.19554e-05,1.50109,0.759899,0.00791339,2.21574,0.0112804,1.73757,64.6497,9.6289,0.990719,1683.47,0.0012254,0.0157658,0.7,9.00404,0.12637,738,599.8478,12.11107,3.82763,3657.19,42277.5,"14,15,16,17,18,19,20,21,22,23"
41199,00259132389-03,259132389,3,3,6678.0,4.1074,0.368282,1.12534e-05,1.99971,0.524027,0.010542,1.64354,0.0112816,1.73757,100.391,11.8974,0.958627,1683.58,0.000810894,0.0522305,0.9,0.0,0.18411,737,730.9635,9.10687,3.4157,3656.99,42268.6,"14,15,16,17,18,19,20,21,22,23"
41201,00259169431-01,259169431,1,1,6113.0,3.90906,0.50864,1.7635e-05,1.33522,1.70742,0.00619759,2.55146,0.0130798,1.97346,44.1357,6.42198,1.55988,1683.37,0.00163677,0.0103732,0.147731,8.27993,0.17914,479,255.8095,7.27104,2.8543,3313.29,28481.4,"14,15,16,17,18,19,20,21,22,23"
41204,00259235315-01,259235315,1,5,7880.0,3.79512,0.513031,1.48879e-05,3.98643,1.20195,0.0127036,3.49173,0.0154879,2.87444,174.926,25.5379,1.01257,1683.36,0.000494276,0.017137,0.495728,8.61178,-0.11031,530,319.8154,9.16307,4.43124,4736.94,118991.0,"14,15,16,17,18,19,20,21,22,23"
41205,00259235315-02,259235315,2,5,7880.0,3.79512,0.513101,1.25196e-05,5.36268,2.05453,0.0170894,4.10326,0.0154893,2.87444,328.208,33.3956,0.977287,1683.76,0.000326591,0.0169177,0.1,11.63471,0.21306,529,388.0804,10.81121,3.44405,4736.73,118969.0,"14,15,16,17,18,19,20,21,22,23"
41206,00259235315-03,259235315,3,5,7880.0,3.79512,0.513098,1.70138e-05,4.16383,0.756692,0.013269,1.99489,0.0154893,2.87444,179.989,19.625,1.54037,1683.66,0.00144524,0.0434678,0.720621,19.1943,0.29504,529,600.3903,10.74079,3.96315,4736.74,118970.0,"14,15,16,17,18,19,20,21,22,23"
41207,00259235315-04,259235315,4,5,7880.0,3.79512,0.513081,3.88191e-06,7.11664,0.296341,0.0226787,2.12588,0.0154889,2.87444,467.805,19.4841,0.998757,1683.46,0.000235106,0.109395,0.90012,0.0,0.25553,530,1449.131,17.88066,5.78719,4736.79,118975.0,"14,15,16,17,18,19,20,21,22,23"
41208,00259235315-05,259235315,5,5,7880.0,3.79512,0.513081,9.73306e-06,6.32644,0.830289,0.0201606,4.69134,0.0154889,2.87444,363.29,32.2543,0.391337,1683.54,0.000478716,0.0421042,0.91122,0.0,0.25652,529,743.1929,10.68327,3.8288,4736.79,118976.0,"14,15,16,17,18,19,20,21,22,23"
41212,00259238257-01,259238257,1,2,6221.0,4.37575,0.520446,6.87847e-06,1.19519,1.02151,0.00930221,2.70592,0.0134634,1.17692,99.5527,7.03844,1.51904,1683.69,0.000741135,0.0147172,0.0322843,16.74353,0.26345,522,287.9636,15.63256,3.29019,2566.54,10254.5,"14,15,16,17,18,19,20,21,22,23"
41213,00259238257-02,259238257,2,2,6221.0,4.37575,0.520401,9.37698e-06,1.96905,0.384173,0.0153252,1.02802,0.0134626,1.17692,141.181,25.3456,3.78969,1683.44,0.00225943,1.89485,0.989667,0.0,0.2597,522,415.0016,16.66568,3.72062,2566.62,10255.7,"14,15,16,17,18,19,20,21,22,23"
41214,00259238764-01,259238764,1,2,7979.0,4.24958,0.465511,1.29252e-05,1.63659,0.447209,0.008704,3.24986,0.0146234,1.72234,81.6336,10.2216,0.981083,1683.39,0.000851955,0.0115791,0.502587,5.30343,0.1097,584,320.6991,7.40632,2.57267,3820.99,50376.2,"14,15,16,17,18,19,20,21,22,23"
41215,00259238764-02,259238764,2,2,7979.0,4.24958,0.232774,1.3369e-05,1.8554,0.422879,0.00986769,2.56166,0.00921265,1.72234,94.5093,15.3104,0.431025,1683.49,0.000506973,0.0131782,0.825246,0.0,0.04789,1166,1246.301,8.57441,3.72993,4814.02,126926.0,"14,15,16,17,18,19,20,21,22,23"
41224,00264052510-01,264052510,1,2,4727.0,4.54283,0.564541,1.29958e-05,2.36913,0.486876,0.0281211,1.85063,0.0121954,0.771708,832.58,84.0214,2.0004,1764.83,0.000844678,0.106506,0.681572,6.10484,0.37775,185,84.73243,9.65922,4.38865,1659.23,1791.19,"14,15,16,17,18,19,20,21,22,23"
41231,00264175503-01,264175503,1,2,7593.0,4.27593,0.203201,-1.0,5.69397,-1.0,0.032528,3.24798,0.00818689,1.60345,1176.97,-1.0,0.5,1683.39,-1.0,0.016423,0.1,13.49459,0.12289,1338,872.8299,12.65276,3.59052,4688.93,114239.0,"14,15,16,17,18,19,20,21,22,23"
41232,00264175503-02,264175503,2,2,7593.0,4.27593,0.203194,6.55524e-05,1.05418,1.03803,0.00602225,1.8024,0.00818672,1.60345,33.2603,23.9644,0.454875,1683.52,0.00219895,0.0142504,0.899153,5.31537,0.12297,1336,1136.358,13.2128,3.6398,4688.98,114244.0,"14,15,16,17,18,19,20,21,22,23"
41233,00264224446-01,264224446,1,1,7418.0,4.29685,1.26766,0.000115326,1.94549,0.202462,0.0116307,1.49924,0.0273519,1.53222,130.761,12.3663,4.59091,1791.12,0.00369835,0.184525,0.837307,5.73878,0.55692,62,36.17621,8.26322,3.0709,2449.88,8513.4,"14,15,16,17,18,19,20,21,22,23"
41235,00264300312-01,264300312,1,2,6162.0,4.46809,0.449822,9.2264e-06,1.58701,1.21696,0.0138944,1.82985,0.0121237,1.04625,214.931,22.381,1.85133,1683.39,0.00108742,0.0348146,0.446065,9.5856,0.23053,604,348.8248,9.40152,3.28492,2525.88,9619.98,"14,15,16,17,18,19,20,21,22,23"
41236,00264300312-02,264300312,2,2,6162.0,4.46809,0.449772,1.07961e-05,1.44175,2.4014,0.0126227,2.28783,0.0121228,1.04625,183.469,25.5329,1.5689,1683.63,0.00122725,0.0211819,0.0990219,0.60244,0.12914,604,461.1521,9.32836,3.52245,2525.98,9621.42,"14,15,16,17,18,19,20,21,22,23"
41237,00264303333-01,264303333,1,1,5729.0,4.47487,0.815266,2.35437e-05,0.933811,2.44661,0.00882312,3.87612,0.0172187,0.96947,91.0454,18.7725,1.62854,1683.45,0.00233221,0.0147827,0.121132,0.83739,0.35831,333,193.9796,7.95222,3.38376,1896.87,3059.64,"14,15,16,17,18,19,20,21,22,23"
41240,00264699236-01,264699236,1,2,7997.0,4.26399,0.207673,1.03976e-05,3.6858,0.908671,0.0198942,2.54831,0.00854817,1.69708,406.318,52.4944,0.487919,1790.72,0.000323847,0.0188627,0.7,9.65032,0.09894,377,207.2641,8.2865,2.84056,4972.03,144429.0,"14,15,16,17,18,19,20,21,22,23"
41241,00264699236-02,264699236,2,2,7997.0,4.26399,0.207658,7.69152e-06,3.87826,0.952314,0.020933,3.1625,0.00854776,1.69708,482.79,47.4857,0.499969,1790.77,0.000707519,0.0116033,0.3,10.13135,0.10348,376,236.0369,7.3435,3.26183,4972.15,144443.0,"14,15,16,17,18,19,20,21,22,23"
41250,00268319848-01,268319848,1,2,7142.0,3.94731,0.967685,2.67564e-05,1.8323,1.15732,0.00756273,2.45185,0.0223645,2.2193,63.7185,9.29809,3.0316,1683.7,0.00172703,0.0259093,0.266259,7.6534,0.3347,192,73.83868,7.92048,3.53131,3139.36,22955.3,"14,15,16,17,18,19,20,21,22,23"
41251,00268319848-02,268319848,2,2,7142.0,3.94731,1.29019,3.09642e-05,2.09315,2.31778,0.00863937,3.44407,0.0270918,2.2193,83.952,11.5586,2.92679,1684.37,0.00180449,0.0258633,0.0446167,6.731,0.6193,144,41.98114,7.74122,3.64914,2852.34,15643.1,"14,15,16,17,18,19,20,21,22,23"
41253,00268403738-01,268403738,1,1,6533.0,4.24835,0.831648,1.40441e-05,2.9358,0.893263,0.0186243,2.69197,0.0191247,1.44392,394.818,17.2712,2.45194,1791.25,0.000605536,0.0476441,0.112105,4.91694,0.43437,94,73.80195,18.91473,4.18186,2504.84,9303.33,"14,15,16,17,18,19,20,21,22,23"
41256,00269598225-01,269598225,1,6,7683.0,4.24573,0.35361,1.04218e-05,3.87042,0.272458,0.0211763,1.35807,0.0119111,1.67419,390.676,46.0802,1.14284,1683.45,0.000831148,0.182394,0.938249,8.24543,0.24164,688,447.8267,8.26778,4.12571,4019.29,61676.3,"14,15,16,17,18,19,20,21,22,23"
41257,00269598225-02,269598225,2,6,7683.0,4.24573,0.221534,1.01996e-05,5.15189,0.506532,0.0281877,2.15398,0.00872092,1.67419,723.48,96.1051,0.429036,1683.41,0.000272262,0.0589769,0.903717,10.82572,0.08331,1098,669.4515,12.05113,4.90866,4697.25,115053.0,"14,15,16,17,18,19,20,21,22,23"
41258,00269598225-03,269598225,3,6,7683.0,4.24573,0.769526,1.89191e-05,6.38714,3.16797,0.0349461,3.29709,0.0200025,1.67419,860.588,238.619,0.647531,1684.08,0.00123197,0.323766,0.97532,8.19761,0.27681,316,107.0978,8.30325,4.48516,3101.58,21870.2,"14,15,16,17,18,19,20,21,22,23"
41269,00269696438-03,269696438,3,5,10133.0,3.93822,0.717574,1.62344e-05,2.86283,0.504215,0.00914713,1.80811,0.0215813,2.86687,85.6869,8.52636,2.47326,1683.43,0.00115951,0.0466144,0.7,11.22143,0.48887,379,377.8934,10.70785,5.05489,5153.41,166686.0,"14,15,16,17,18,19,20,21,22,23"
41270,00269696438-02,269696438,2,5,10133.0,3.93822,0.717557,1.69371e-05,2.54496,0.614538,0.00813149,1.90688,0.021581,2.86687,70.1411,8.87107,2.65546,1683.67,0.00138322,0.0326008,0.539267,11.4831,0.25553,379,256.8918,8.97756,3.28034,5153.45,166692.0,"14,15,16,17,18,19,20,21,22,23"
41285,00270491865-01,270491865,1,1,6209.0,4.438,0.448779,-1.0,3.41342,-1.0,0.0235172,3.54369,0.0138775,1.32954,635.427,-1.0,1.0,1683.68,-1.0,0.0238359,0.1,42.00004,0.22515,604,408.4355,16.03885,3.89561,2681.69,12222.4,"14,15,16,17,18,19,20,21,22,23"
41286,00270491910-01,270491910,1,4,4854.0,4.6145,0.338618,4.49111e-06,1.59925,0.749273,0.0201938,2.5407,0.00879413,0.725432,462.917,26.1612,0.939792,1683.48,0.000412802,0.025972,0.508192,19.9973,0.16942,802,286.716,16.6247,3.26121,1945.33,3384.5,"14,15,16,17,18,19,20,21,22,23"
41287,00270491910-02,270491910,2,4,4854.0,4.6145,0.338624,4.66914e-06,1.73889,0.798798,0.0219569,5.09629,0.00879424,0.725432,572.563,34.7868,0.499861,1683.64,0.000273178,0.0119156,0.3,10.00647,-0.0844,802,481.3973,16.47777,3.80646,1945.32,3384.42,"14,15,16,17,18,19,20,21,22,23"
41288,00270491910-03,270491910,3,4,4854.0,4.6145,0.338624,9.44441e-06,1.80111,0.400987,0.0227426,2.72635,0.00879423,0.725432,400.633,48.5608,0.42191,1683.56,0.000382638,0.0660556,0.934372,10.48657,0.16984,802,490.5175,9.8261,3.30226,1945.32,3384.43,"14,15,16,17,18,19,20,21,22,23"
41289,00270491910-04,270491910,4,4,4854.0,4.6145,0.338613,1.47938e-05,1.37106,1.2519,0.0173123,8.53919,0.00879404,0.725432,352.915,56.376,0.29592,1683.39,0.000391633,0.00552369,0.293205,1.89593,0.21977,802,659.081,10.02903,4.0099,1945.34,3384.57,"14,15,16,17,18,19,20,21,22,23"
41305,00272679620-01,272679620,1,2,7303.0,4.13339,0.420456,1.09089e-05,1.64472,1.13796,0.00825863,2.25451,0.0129863,1.82424,76.4971,8.84045,1.48921,1683.54,0.00119595,0.013129,0.00999983,3.29114,0.22914,646,376.5727,10.4596,3.0617,3819.36,50290.3,"14,15,16,17,18,19,20,21,22,23"
41306,00272679620-02,272679620,2,2,7303.0,4.13339,0.420559,1.4519e-05,1.52574,0.436862,0.00766119,1.32092,0.0129885,1.82424,53.7092,8.46199,1.56735,1683.71,0.00175481,0.0654702,0.9,0.57536,0.14974,645,536.6314,13.19647,4.07662,3819.05,50273.8,"14,15,16,17,18,19,20,21,22,23"
41307,00272705043-01,272705043,1,2,3112.0,4.93705,0.398375,4.6351e-06,1.32574,0.189214,0.0418913,2.10278,0.00681063,0.289889,2066.54,116.887,1.57759,1683.4,0.00033443,0.0689364,0.00999983,8.97365,0.19025,682,347.3067,15.74189,4.3349,895.888,152.242,"14,15,16,17,18,19,20,21,22,23"
41308,00272705043-02,272705043,2,2,3112.0,4.93705,0.398355,8.80415e-06,1.42154,0.189836,0.0449185,1.07026,0.00681041,0.289889,1390.99,141.117,3.19784,1683.59,0.00195851,1.59892,0.963516,1.65344,0.11942,682,646.2786,8.87068,3.27025,895.902,152.252,"14,15,16,17,18,19,20,21,22,23"
41311,00272748035-01,272748035,1,2,8119.0,4.24728,0.212233,1.5428e-05,2.53112,0.295862,0.0132377,1.96318,0.00874426,1.75145,143.073,24.5146,0.300555,1683.39,0.000331769,0.0478466,0.962923,8.80432,0.15831,1280,648.0883,8.19088,3.10371,5070.28,156188.0,"14,15,16,17,18,19,20,21,22,23"
41312,00272748035-02,272748035,2,2,8119.0,4.24728,0.212229,2.37339e-05,1.53677,0.487528,0.00803727,3.91924,0.00874414,1.75145,70.1611,16.7921,0.38268,1683.49,0.000556687,0.00381222,0.431693,7.95946,0.05414,1279,843.3629,8.82051,3.38697,5070.31,156193.0,"14,15,16,17,18,19,20,21,22,23"
41313,00272750454-01,272750454,1,1,6347.0,4.19662,0.807807,2.10997e-05,1.42144,1.55166,0.00878804,1.96952,0.0183396,1.48161,87.478,9.69586,3.2163,1684.0,0.00227451,0.0332242,0.272923,5.05989,0.36739,336,166.9447,8.23437,2.99373,2517.29,9489.67,"14,15,16,17,18,19,20,21,22,23"
41316,00272781143-01,272781143,1,2,3023.0,5.14008,0.797083,2.50944e-05,1.21176,0.0875481,0.0679881,1.37686,0.00861865,0.163261,4335.6,384.673,3.9339,1683.49,0.00424447,0.831137,0.843395,15.0291,0.40275,341,140.3125,9.02805,3.14118,580.566,26.849,"14,15,16,17,18,19,20,21,22,23"
41317,00272781143-02,272781143,2,2,3023.0,5.14008,0.796999,2.4558e-05,1.43794,0.0835077,0.0806781,1.25167,0.00861805,0.163261,5701.67,385.511,4.68128,1683.91,0.00480405,1.5529,0.891404,0.0,0.39851,341,294.5107,13.94898,3.58019,580.586,26.8527,"14,15,16,17,18,19,20,21,22,23"
41323,00272781325-01,272781325,1,2,3164.0,5.0463,1.40908,5.44261e-05,0.868431,0.0751639,0.0378666,1.57225,0.0138717,0.210076,1336.92,144.423,5.00918,1683.53,0.00535988,0.645585,0.851768,9.27324,0.7097,193,72.58325,10.56805,4.67996,543.314,20.5933,"14,15,16,17,18,19,20,21,22,23"
41324,00272781325-02,272781325,2,2,3164.0,5.0463,1.40906,4.30501e-05,1.79122,0.14903,0.0781033,1.20411,0.0138716,0.210076,4657.75,217.699,8.46387,1684.24,0.00514247,4.23193,0.934721,0.37898,1.02157,193,137.4793,18.05944,5.51296,543.318,20.5938,"14,15,16,17,18,19,20,21,22,23"
41328,00272785018-01,272785018,1,4,7661.0,4.29157,0.203104,-1.0,4.54519,-1.0,0.026289,3.22671,0.00821501,1.58371,768.372,-1.0,0.5,1683.48,-1.0,0.0133633,0.1,14.75159,0.12183,1337,642.2386,10.16178,3.12942,4693.65,114701.0,"14,15,16,17,18,19,20,21,22,23"
41329,00272785018-02,272785018,2,4,7661.0,4.29157,0.20306,0.000303762,0.44908,1.01946,0.00259744,2.0715,0.00821382,1.58371,6.17678,22.1208,0.370863,1683.37,0.0129336,0.00509583,0.9,10.26608,0.0781,1338,823.4634,13.50894,3.81332,4693.99,114734.0,"14,15,16,17,18,19,20,21,22,23"
41330,00272785018-03,272785018,3,4,7661.0,4.29157,0.203061,4.5234e-05,1.12372,1.20041,0.0064995,2.00509,0.00821384,1.58371,38.6856,25.7958,0.394357,1683.4,0.0128557,0.0133156,0.9,6.66808,0.12706,1337,856.3139,13.25787,3.52426,4693.99,114733.0,"14,15,16,17,18,19,20,21,22,23"
41331,00272785018-04,272785018,4,4,7661.0,4.29157,0.203108,5.6357e-06,4.55619,0.295251,0.0263526,1.80739,0.00821513,1.58371,635.663,41.0846,0.496042,1683.4,0.000209321,0.0629338,0.90047,7.35613,0.1281,1337,464.1518,11.50099,3.19454,4693.62,114697.0,"14,15,16,17,18,19,20,21,22,23"
41344,00275578118-01,275578118,1,2,4439.0,4.54335,0.636203,1.44442e-05,1.36948,0.717679,0.0169865,1.90041,0.0128302,0.738497,294.494,33.4366,2.02475,1683.57,0.00171292,0.0745135,0.72775,3.54131,0.46807,427,231.009,8.03518,3.04046,1486.05,1152.54,"14,15,16,17,18,19,20,21,22,23"
41348,00275633324-01,275633324,1,1,3910.0,4.6196,1.26576,9.15305e-06,5.90392,3.364,0.0847887,2.06308,0.019516,0.637823,3082.21,83.4389,2.43884,1684.4,0.000909614,1.21942,0.986029,1.15679,0.66298,214,146.9677,33.55367,5.57418,986.333,223.674,"14,15,16,17,18,19,20,21,22,23"
41350,00279980938-01,279980938,1,2,6786.0,4.14398,0.34074,6.03238e-06,2.18066,0.83443,0.0117954,2.31566,0.0108296,1.69345,152.255,10.9286,1.05889,1683.61,0.00048601,0.0166299,0.467435,21.92084,0.17545,797,378.0464,14.98119,3.0141,3744.43,46458.4,"14,15,16,17,18,19,20,21,22,23"
41351,00279980938-02,279980938,2,2,6786.0,4.14398,0.34072,4.96702e-06,3.25317,0.172802,0.0175967,1.04218,0.0108292,1.69345,228.339,13.3602,2.27871,1683.45,0.0010161,0.959268,0.981208,0.0,0.16942,797,650.0942,20.37771,3.58049,3744.5,46462.0,"14,15,16,17,18,19,20,21,22,23"
41353,00280031832-01,280031832,1,2,5616.0,4.66243,0.771823,3.45938e-06,5.34214,1.23986,0.063548,1.62199,0.0164431,0.770036,2183.5,66.9661,1.96594,1683.6,0.000514049,0.982969,0.975311,18.07564,0.3847,352,419.661,40.52729,4.8059,1695.83,1954.57,"14,15,16,17,18,19,20,21,22,23"
41354,00280031832-02,280031832,2,2,5616.0,4.66243,0.77183,6.63046e-06,1.99373,1.42018,0.0237166,3.9178,0.0164432,0.770036,652.164,42.5172,1.49771,1683.98,0.000649236,0.0385759,0.290016,4.00042,0.2315,352,253.0679,17.44741,4.14168,1695.82,1954.54,"14,15,16,17,18,19,20,21,22,23"
41355,00280033121-01,280033121,1,6,7666.0,4.10029,0.273672,8.41656e-05,0.724794,0.642679,0.00335885,2.03752,0.0100312,1.97661,12.1563,12.203,0.953466,1683.43,0.00560636,0.00456766,0.5,9.46794,0.09303,992,874.9534,8.2781,3.37635,4748.38,120144.0,"14,15,16,17,18,19,20,21,22,23"
41356,00280033121-02,280033121,2,6,7666.0,4.10029,0.273765,1.23408e-05,2.22092,0.839937,0.0102922,2.1425,0.0100335,1.97661,116.826,16.3245,0.985091,1683.51,0.000635697,0.0119415,0.308184,6.72406,0.08887,992,1581.348,10.14515,4.74189,4747.83,120089.0,"14,15,16,17,18,19,20,21,22,23"
41357,00280033121-03,280033121,3,6,7666.0,4.10029,0.759122,1.55714e-05,4.90573,3.47558,0.0227342,11.5517,0.0198034,1.97661,569.221,92.0892,0.491609,1683.93,0.000766029,0.0120097,0.3,4.72286,0.4914,357,32.82545,8.25636,4.34726,3379.49,30826.6,"14,15,16,17,18,19,20,21,22,23"
41358,00280033121-04,280033121,4,6,7666.0,4.10029,1.48465,2.4556e-05,6.01689,0.846431,0.0278836,5.93468,0.0309706,1.97661,712.966,115.25,0.96119,1683.68,0.0013079,0.125144,0.9,5.67155,-0.34437,183,16.73693,9.88523,5.94,2702.38,12604.0,"14,15,16,17,18,19,20,21,22,23"
41367,00280069113-04,280069113,4,4,3295.0,4.77129,1.47737,6.15146e-05,7.36789,3.38759,0.146238,1.30227,0.0195898,0.461509,8805.82,285.452,8.48145,1684.33,0.00654434,4.24073,0.990105,8.34157,0.74096,184,69.19145,8.37472,3.85698,705.703,58.615,"14,15,16,17,18,19,20,21,22,23"
41381,00284364658-01,284364658,1,2,6919.0,4.15316,0.264248,6.12129e-06,2.39117,0.195136,0.01284,1.28382,0.0092508,1.70586,145.571,12.0993,0.991822,1683.54,0.000299782,0.0827187,0.920686,22.87828,0.12811,1027,243.7413,13.6995,3.06683,4145.89,69821.7,"14,15,16,17,18,19,20,21,22,23"
41382,00284364658-02,284364658,2,2,6919.0,4.15316,0.26425,3.98121e-06,2.72674,0.318648,0.0146419,1.71499,0.00925084,1.70586,221.117,10.3591,0.98579,1683.41,0.000178811,0.0297132,0.7,0.0,0.1321,1028,418.8984,22.80049,3.74488,4145.88,69821.1,"14,15,16,17,18,19,20,21,22,23"
41383,00284461108-01,284461108,1,2,5645.0,4.56315,0.349528,1.47251e-06,4.57013,0.237055,0.0483225,1.54038,0.00971951,0.866317,2026.34,31.6805,1.18693,1683.67,0.000126059,0.25963,0.9,12.81003,0.17451,777,918.7567,44.27729,5.59114,2351.65,7227.85,"14,15,16,17,18,19,20,21,22,23"
41384,00284461108-02,284461108,2,2,5645.0,4.56315,0.349536,5.12409e-06,1.99086,0.859493,0.0210504,2.36388,0.00971966,0.866317,496.039,31.0149,1.06508,1683.49,0.000340346,0.0300101,0.484937,0.0,0.17359,777,191.1269,16.78778,3.46312,2351.63,7227.63,"14,15,16,17,18,19,20,21,22,23"
